resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,water_entity_id,water_entity_name,branch_service_center_id,branch_service_center_name,branch_service_center_phone,branch_service_center_address,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
WER-54075,54075,MUN-DGLAC-54075,Kharba Shar,خربة شار,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54129,54129,MUN-DGLAC-54129,Kharbit Dawud,خربة داوود,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54561,54561,MUN-DGLAC-54561,Khat al Petrol,خط البترول,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53931,53931,MUN-DGLAC-53931,Kousha,كوشا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54417,54417,MUN-DGLAC-54417,Kroom Arab,كروم عرب,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53949,53949,MUN-DGLAC-53949,Majdala,مجدلا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54174,54174,MUN-DGLAC-54174,Mamna,ممنع,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53940,53940,MUN-DGLAC-53940,Mar Touma,مار توما,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53976,53976,MUN-DGLAC-53976,Mashha,مشحا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53958,53958,MUN-DGLAC-53958,Mazraat Bleda,مزرعة بلدة,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54003,54003,MUN-DGLAC-54003,Minyara,منيارة,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53985,53985,MUN-DGLAC-53985,Mishmish,مشمش,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54534,54534,MUN-DGLAC-54534,Munjaz,منجز,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54066,54066,MUN-DGLAC-54066,Mushta Hamoud,مشتى حمود,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54642,54642,MUN-DGLAC-54642,Nurah Al-Fawqa and Al-Tahata,نوره الفوقا والتحتا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54327,54327,MUN-DGLAC-54327,Qaliyat,قليعات,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53895,53895,MUN-DGLAC-53895,Qoubbet Chamra - Semqley,قبة شمرا - سمقلة,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54147,54147,MUN-DGLAC-54147,Qubayyat,قبعيت,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54372,54372,MUN-DGLAC-54372,Quneya,قنية,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53733,53733,MUN-DGLAC-53733,Rahba,رحبة,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54570,54570,MUN-DGLAC-54570,Rimah,رماح,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54237,54237,MUN-DGLAC-54237,Safinat Al-Qetaa,سفينة القيطع,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53760,53760,MUN-DGLAC-53760,Safinet al-Dreib,سفينة الدريب,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54309,54309,MUN-DGLAC-54309,Sandiyaneh Raydan,سنديانة ريدان,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53787,53787,MUN-DGLAC-53787,Shan,شان,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53805,53805,MUN-DGLAC-53805,Sharbila,شربيلا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53823,53823,MUN-DGLAC-53823,Sheikh Mohammad - Aadbal,الشيخ محمد- عدبل,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53814,53814,MUN-DGLAC-53814,Sheikh Taba,الشيخ طابا,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53796,53796,MUN-DGLAC-53796,Shiddreh,شدره,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53778,53778,MUN-DGLAC-53778,Sissouk,سيسوق,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53769,53769,MUN-DGLAC-53769,Swayseh,السويسة,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53598,53598,MUN-DGLAC-53598,Takrit,تكريت,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53616,53616,MUN-DGLAC-53616,Tal Abbas Al Gharbi,تل عباس الغربي,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-54273,54273,MUN-DGLAC-54273,Talla Washataha,تله وشطاحه,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53625,53625,MUN-DGLAC-53625,Talmaayan,تلمعيان,Aakkar,Aakkar,NLWE,North Lebanon Water Establishment,NLWE-KOBAYAT,Kobayat branch,06-350341,Kobayat - Zouk Street - Mtanios Majid Al-Sayah Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
